id,memspec,mcconfig,addressmapping
8199,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_rocoba.json
8200,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_lpddr4_8Gbx16_brc.json
8201,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8202,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_brc.json
8203,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_rbc.json
8204,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_brc.json
8205,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_rbc.json
8206,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_brc.json
8207,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_rbc.json
8208,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_brc.json
8209,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_rbc.json
8210,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_brc.json
8211,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_rbc.json
8212,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_brc.json
8213,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_rbc.json
8214,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_refp2b.json,am_wideio_thermal.json
8215,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8216,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8217,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8218,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8219,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8220,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8221,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_x16_brc.json
8222,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr3_x16_rbc.json
8223,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8224,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_hbm2_8Gb_pc_brc.json
8225,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_baroco.json
8226,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_robaco.json
8227,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_rocoba.json
8228,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_baroco.json
8229,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_robaco.json
8230,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_rocoba.json
8231,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_lpddr4_8Gbx16_brc.json
8232,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8233,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_brc.json
8234,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_rbc.json
8235,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_brc.json
8236,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_rbc.json
8237,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_brc.json
8238,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_rbc.json
8239,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_brc.json
8240,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_rbc.json
8241,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_brc.json
8242,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_rbc.json
8243,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_brc.json
8244,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_rbc.json
8245,MICRON_1Gb_DDR3-1600_8bit_G_less_refresh.json,fr_fcfs_rfm.json,am_wideio_thermal.json
8246,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8247,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8248,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8249,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8250,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8251,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8252,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_x16_brc.json
8253,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr3_x16_rbc.json
8254,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8255,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_hbm2_8Gb_pc_brc.json
8256,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_1Gbx16_baroco.json
8257,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_1Gbx16_robaco.json
8258,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_1Gbx16_rocoba.json
8259,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_512Mbx16_baroco.json
8260,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_512Mbx16_robaco.json
8261,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_512Mbx16_rocoba.json
8262,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_lpddr4_8Gbx16_brc.json
8263,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8264,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio2_4x64_4x2Gb_brc.json
8265,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio2_4x64_4x2Gb_rbc.json
8266,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x1Gb_brc.json
8267,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x1Gb_rbc.json
8268,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x256Mb_brc.json
8269,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x256Mb_rbc.json
8270,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x2Gb_brc.json
8271,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x2Gb_rbc.json
8272,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x4Gb_brc.json
8273,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x4Gb_rbc.json
8274,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x512Mb_brc.json
8275,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_4x512Mb_rbc.json
8276,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifo.json,am_wideio_thermal.json
8277,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8278,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8279,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8280,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8281,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8282,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8283,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_x16_brc.json
8284,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr3_x16_rbc.json
8285,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8286,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_hbm2_8Gb_pc_brc.json
8287,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_1Gbx16_baroco.json
8288,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_1Gbx16_robaco.json
8289,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_1Gbx16_rocoba.json
8290,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_512Mbx16_baroco.json
8291,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_512Mbx16_robaco.json
8292,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_512Mbx16_rocoba.json
8293,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_lpddr4_8Gbx16_brc.json
8294,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8295,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_brc.json
8296,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_rbc.json
8297,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x1Gb_brc.json
8298,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x1Gb_rbc.json
8299,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x256Mb_brc.json
8300,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x256Mb_rbc.json
8301,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x2Gb_brc.json
8302,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x2Gb_rbc.json
8303,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x4Gb_brc.json
8304,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x4Gb_rbc.json
8305,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x512Mb_brc.json
8306,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_4x512Mb_rbc.json
8307,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fifoStrict.json,am_wideio_thermal.json
8308,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8309,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8310,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8311,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8312,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8313,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8314,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_x16_brc.json
8315,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr3_x16_rbc.json
8316,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8317,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_hbm2_8Gb_pc_brc.json
8318,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_1Gbx16_baroco.json
8319,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_1Gbx16_robaco.json
8320,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_1Gbx16_rocoba.json
8321,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_512Mbx16_baroco.json
8322,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_512Mbx16_robaco.json
8323,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_512Mbx16_rocoba.json
8324,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_lpddr4_8Gbx16_brc.json
8325,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8326,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json
8327,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json
8328,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x1Gb_brc.json
8329,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x1Gb_rbc.json
8330,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x256Mb_brc.json
8331,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x256Mb_rbc.json
8332,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
8333,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
8334,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
8335,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
8336,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
8337,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
8338,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs.json,am_wideio_thermal.json
8339,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8340,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8341,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8342,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8343,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8344,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8345,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_x16_brc.json
8346,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr3_x16_rbc.json
8347,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8348,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_hbm2_8Gb_pc_brc.json
8349,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_baroco.json
8350,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_robaco.json
8351,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_rocoba.json
8352,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_baroco.json
8353,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_robaco.json
8354,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_rocoba.json
8355,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_lpddr4_8Gbx16_brc.json
8356,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8357,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_brc.json
8358,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_rbc.json
8359,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x1Gb_brc.json
8360,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x1Gb_rbc.json
8361,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x256Mb_brc.json
8362,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x256Mb_rbc.json
8363,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x2Gb_brc.json
8364,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x2Gb_rbc.json
8365,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x4Gb_brc.json
8366,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x4Gb_rbc.json
8367,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x512Mb_brc.json
8368,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_4x512Mb_rbc.json
8369,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_grp.json,am_wideio_thermal.json
8370,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8371,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8372,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8373,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8374,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8375,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8376,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_x16_brc.json
8377,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr3_x16_rbc.json
8378,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
8379,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_hbm2_8Gb_pc_brc.json
8380,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_baroco.json
8381,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_robaco.json
8382,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_rocoba.json
8383,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_baroco.json
8384,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_robaco.json
8385,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_rocoba.json
8386,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_lpddr4_8Gbx16_brc.json
8387,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
8388,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_brc.json
8389,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_rbc.json
8390,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x1Gb_brc.json
8391,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x1Gb_rbc.json
8392,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x256Mb_brc.json
8393,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x256Mb_rbc.json
8394,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x2Gb_brc.json
8395,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x2Gb_rbc.json
8396,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x4Gb_brc.json
8397,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x4Gb_rbc.json
8398,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x512Mb_brc.json
8399,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_4x512Mb_rbc.json
8400,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_noref.json,am_wideio_thermal.json
8401,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
8402,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
8403,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
8404,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
8405,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
8406,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
8407,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_x16_brc.json
8408,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr3_x16_rbc.json
8409,MICRON_1Gb_DDR3-1600_8bit_G_mu.json,fr_fcfs_refp2b.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
